id,question,choice_0,choice_1,choice_2,choice_3,choice_4,label,human_expl_open-ended,nle
a004de57411271976f9229cf91d6588c,Sam was a short distance runner. He couldn't do long distances.  What might happen if he tried long distances?,gain ground,trip over,get tired,enter marathon,go to sleeping,2,Running long distances is lots of exercise and too much exercise would cause exhaustion.,"If Sam tried long distance running, he would get tired."
a10681b0d38854a14e835a79c1f2e05f,Why would someone be driving a car?,transportation,to sleep,car crash,relaxation,stress,0,When you drive a car it is because you need transportation.,Transportation is the main reason why someone would be driving.
dbbb302c00760a039be36d95bd8174d8,"The christian Sunday school teacher gave out a punishment, this happened when the students did what to her orders?",stumble,rebel,disobey,go astray,commit sin,2,"The christian Sunday school teacher gave out a punishment,this happened when the students did what to her orders disobey","When the students disobeyed the teacher, they were punished."
85ed6806bb0d1f5247347add74cb2bbe,"The person was sick of the cold rain, what did he long for?",peace,drink water,all kinds of things,compliments,sunny days,4,"""Sunny Days"" is a song by Dutch DJ and record producer Armin van Buuren. It features the vocals from American singer-songwriter Josh Cumbee. The song was ...",He wanted sunny days because he was sick and tired of the rain.
be07ce8568e7eb875b78a8d02dfe92cc,"The results were wildly erratic towards either end of the spectrum, it was actually quite what to actually get the average result?",strange,best,hyperbolic,uncommon,special,3,"Being erratic doesn't often land on an average value. This is why ""uncommon"" is the best choice here.",It is uncommon to get the best result.
1a46987fb2459877fe08b23ea438f1be,Where should meat to be used soon be?,freezer,fridge,butcher shop,counter,frying pan,1,Fridge is used soon be meat,Meat should be stored in the fridge because it is cold and will keep it fresh.
383aceff6b8c828bf68a9c1614f0b4de,This animal with sharp teeth does what for dinner?,buffalo,fight for life,leave home,hunt for food,eating,3,predators hunt for food,A buffalo is a large animal with a sharp teeth. It would eat other animals for food.
f4d55acb482e39d3669cb5a9a79653fc,"What is typical of a person with blemish free, flowing skin?",finger,makeup,body,own family,good health,4,Someone that has nice skin tends to be hydrated and healthy overall.,A person with good health is typically blemished free.
039d42056bd30b0c3e1a36c1a636eccb,What are canadian players known for?,sporting event,puck hitting,hockey game,soccer game,stadium,2,Ice Hockey is the most popular sport in Canada,Hockey is a popular sport in Canada.
a89f7f3d4687ef7789097e10f06d7685,He waited far to long before beginning work. What is his immediate state of mind?,stress,excitement,eagerness,panic,working,3,"If one waits too long so that the pressure of time is bearing down on them, they are likely to panic.",He was in a state of panic because he was working too late.
a1e63c7a6c8331ebe3e2e8c6d2920d2e,Graphite is referred to as lead in what writing implement?,lead pencil,black,very heavy,news article,card game,0,we write with lead pencil,Graphites are used to write on paper.
a101c1e16d7a981e4b45bf7877331e9a,"The person was looking up airline and hotel prices, what was he looking to do?",control computer,separate things,go on vacation,cross street,go out,2,"When you go on vacation, you need to take a flight and stay at a hotel.",He was looking to separate things so he could go on a vacation.
5e056aa509c03f0818efda045de3bb5e,"If you do not have a bean, where would you go to get one?",cooking pot,coffee,beantown,neighbor,food store,4,IN THE FOOD STORE WE HAVE BOUGHT THE BEANS,"If a person does not have any beans, they can go to a food store to get some."
31efa3748d42e2f657b9e8d7d8d5d6a9,How do birds leave the nest?,sing songs,lay eggs,falling down,reproduce,spread wings,4,I consider it the best option because they have to be more true,Birds leave the nests by spreading their wings and flying away.
93d025f541ea145a402d459e78b21ae5,Where would a company's committee meet for a meeting?,church,office building,city hall,zoo,boardroom,4,"If a company's committee is to meet, it makes the most sense that they would meet in their boardroom which is built to accommodate such occurrences.",A boardroom is a room where a company can meet to discuss business.
554b6e97ab4e6304b19bd3100024721a,"Sarah went to school to be a nurse.  She loved giving assistance to people in need. To better help people, she had to constantly do something.  What might she do to better help people?",people helped,learning new skills,better circumstances,practice,happiness,1,Since has to keep up on her skills to better help people,Sarah would learn new skills to help people. She would learn how to give assistance to others.
8342ac019695bc5b4f449c9c8910d4b5,How do people see the sky?,place on earth,photo,atmosphere,beautiful,looking up,4,"Define look up (phrasal verb) and get synonyms. What is look up (phrasal verb)? look up (phrasal verb) meaning, pronunciation and more by Macmillan ...",People see the stars and the moon in the night sky.
81c4aec2fb16db4d5f33a41b39def5d7,"To avoid tripping while moving through your home, where should you have a light source?",street,sky,flashlight,books,hallway,4,because I think it's the closest one,"A hallway is a long, narrow room that is usually used for walking. A hallway would be the best place to have a source of light because it would allow you to see where you are going without having to turn around."
11f852336340fa1f3d2b8d4be43db2ed,"The general saw that by taking the hill, he was reaching advantage, what was the likely result of such a move?",becoming target,being ahead,fall,victory,moving forward,3,THE GENERAL SAW THAT BY TAKING HILL HE WAS REACHING BECAUSE HE WILL REACH VICTORY.,"By taking the mountain, the general would be able to move forward and attack the enemy."
e1f9e9a9768c9404e1d87cbeb46dbe46,"Bill did not abandon the fight, but did what to the enemy?",arrogate,retain,embrace,smile,engage,4,"He was not willing to walk away, therefore he would engage in a fight.",Bill engaged the enemy by fighting with them.
08d4e9db24a83416e08f7dcf05f882eb,Why does the government impose taxes?,get money,school children,fraud,stop freedom,take money,0,the best way to get money from the people is to impose taxes.,Taxes are imposed by the government to get money.
13e7b5c43425c5bfe06177a94ff0a714,Where could you find some plumbing that would be able to help you if you are thirsty?,show,oil refineries,bathroom,hardware store,water fountain,4,"You can drink from a water fountain, but not from an oil refinery or ""show"".",A water fountain is a place where water is available for people to drink.
7659d3a365b8e2231894e89b42622808,"It was going to be a long winter during his commute, the heater had gone out in his what?",office,house,automobile,living room,public building,2,An automobile is what he would be driving,"It is a long commute to work, so he would need to have a car to get there."
c2e53054e288dcd5d352770fbfe10689,Though they were more safe in the basement the weather still put them what?,precarious,unprotected,in danger,dangerous,at risk,2,in danger safe is more important,"Though the basement was more safe than the outside, the weather was still putting them in danger."
e69f7f7fccff391fdfa145d37bda63d6,"Billy tried to arise, but he could not stand from bed. He continued to do what?",fall down,lie flat,get down,lay down,sitting down,3,is the best since it is the best backup,Billy could not get up from bed because he was lying down.
2155da7589b141c8ba0825c3b400490c,Where should an excavation never take place?,construction site,cemetary,building,city,archeological site,1,Cemetery is the only location where an excavation should not take place.,Cemetary is a place where people are buried. It is not a good location for an excavations because it is a burial site.
3f499bc5f8c66c6499284d6c70022661,Lance owns a vineyard.  To make grapes he needs plenty of what?,deserts,shops,sunshine,kitchen,terrain,2,Vineyards are large farms of plants that grow fruits/vegetables with vines- plants need sunshine to create their fruits/vegetables.,Lance needs sunshine to grow grapes.
ab65e8bab89aab466b98f502318e4c76,What happens to most living things after death but not to mummies?,rebirth,last forever,sadness,burial,decomposition,4,Mummies do not decompose because their bodies are preserved.,Mummies are preserved by the process of mummification. This process involves removing the moisture from the body and then wrapping it in a cloth. This prevents the body from decomposing.
4902e673e60bfa56600691afa5f83ab9,What would happen to you if you are not good at playing violin?,happiness,relaxation,create music,sadness,loud noises,3,MY LEAG WAS PAINFULL SO I AM SADNESS,"If you are bad at playing the violin, you will be sad because you will not be able to create music."
a83776cb16cb6f456573cdc2b01fe88b,"If I have a soapy sponge and a place to use it further away, how should I use it at that moment?",wet surface,collect water,hold it,clean dishes,hold water,4,hot water is the best place to use a soapy sponge,"If you have a sponge that is wet, you should hold it to collect water."
8a9c64e3111b61eb008c40bfda8be76d,"He was on tilt and losing hand after hand, the playing cards were causing him great what?",happiness,anger,having fun,amusement,relief,1,Doing bad in cards normaly equals anger.,Anger is a feeling of intense irritation or annoyance.
2474deb235b3e66c972da5629d285ee9,"He was a trivia hound and loved being able to answer anything, he loved studying to do what?",better grades,higher intelligence,increasing knowledge,inspiration,strain eyes,2,Studying is a good way to gain the knowledge necessary to answer anything.,He loved studying because it increased his knowledge.
e1eb7a3507c043c9d4ca92fd4cce9003,Where can a child get a wagon?,field,garage,bookstore,backyard,toy store,4,"For a child, nobody would recommend a real wagon so a toy would be just fine and amazing",A toy store is a place where children can buy toys.
a00b18832d9fcc4fb13d13964fe1626a,How can jumping rope effect above your shoulders?,aerobic,exercising,smiling,pleasure,sweating,2,you smile is above your shoulders,"When you jump rope, you are jumping up and down. This will cause your shoulders to jump up and your arms to move up and out."
34b25f8f3a3e1bfcf274fc68f481ef21,"The painter explained how he never achieved a flawless portrait, he said this was because all people are what?",imperfect,disfigured,damaged,flawed,defective,0,"since people are not perfect, the artist does not achieve a flawless portrait because he himself is not perfect",A flawless painting would be impossible because all paintings are imperfect.
353bf00e1541b4ab68982c654bbd4072,Where is bacteria likely to be slimy?,ground,finger,petri dish,water,soap,3,for bacteria to become slimy it must attain H2o,Bacteria are slimy because they are made up of cells that are covered in a slimy substance called slime.
9844957d90fff5abf52ffc02d6b3a382,"The battleship fleet had all sorts of ships, the small one was called a what?",submarine,corvette,destroyer,gambit,frigate,4,submarine and destroyer do not sound small,A frigate is a large warship that is used for naval warfare.
e9e458fd173eb959d7eb021eb4660f21,How do birds have babies?,sing songs,sleep together,lay eggs,spread wings,reproduce,2,THE BIRDS REPRODUCE THE BABYS BY LAY EGGS,Birds lay eggs and then the eggs hatch into baby birds.
1e9fb75db58f78a9aa56d568d1c4c32c,"He was trying to explain to his religious parents that stopping being married to his ex was the right thing to do, but they still found it what?",pleasure,objected,depression,wrong,relief,3,Religious people think that marriage lasts a lifetime.,"He explained to his parents that he was trying his best to be a better person, but that he still found the decision to stop being married a wrong one."
9c4a0ef43214ce4e7c111489620e3518,James heard thunder while he was putting up the overhead lamps. It hit very close.   James worried that he might be killed while installing what?,lighting,silence,lightening,plumbing,lightning,0,the overhead lamps would be considered 'lighting',James was worried that the lightning would hit him while he installed the lighting.
9deade8ef94e0de93c79bedd1be03193,Sam experienced a great deal of confusion because of what he suffered. What might he have suffered?,class,quandry,opera,mind,war,4,"People can die or be injured in war, which causes suffering.",Sam suffered from a quandary because he was confused about what he was experiencing.
1e4ef6ee33ba4555a63da4d2f9ec918b,"The calm seas weren't going to stay that way long, their sails filled as it got what?",disturbed,stressed,give up,windy,flustered,3,"""Calm"" does not refer to an emotion in the context of the sea.","When the calm seas were disturbed, the sails would fill with wind."
04419f75431b610a599b06c8bbebd22d,What do humans have that is different than most animals?,brains,fur,one mouth,two legs,two feet,3,"Yes, it is true that humans are bipedal in a 4 or more pedaled animal kingdom, evolution at it's best","Humans have two legs, which are used for walking."
f4ced4d2fa53fecee759592b3bd2d91e,What do you talk into the mouthpiece of?,telephone,vacuum,respirator,wind instrument,cigarette holder,0,the only thing to talk into,A telephone is a device that allows you to talk to someone else.
744c10717d6ca36e6a20f5777cbe180f,"James thought that the desk was built with solidity, but when he rapped on it he could hear what?",openness,instability,hollowness,strange sounds,weakness,2,opposite of solidity is hollowness,"When James rapped his knuckles on the desk, he could feel the desk's hollowness."
3f31ecb9615d6a0016b6ad290c4cc04c,Where are you likely to find an art gallery?,london,downtown area,large city,middle of town,frankfurt,2,Art galleries typically require a large city to fund.,Large cities are likely to have art galleries because they are large enough to have a lot of people.
e9b2e87700d943c8de5cb6e6c905e723,Where can you keep a fire extinguisher in the house if it's really big?,school bus,car,garage,stairwell,hospital,2,A school bus is not part of a house and many/most homes do not have stairwells.,"A fire extinguish is a big thing, so it would need a big place to keep it."
4842c881763ce5696c5d08f567e262df,where do you typically find a trash can in the city?,park,motel,corner,bus stop,store front,2,You're likely to find a trash can at a bus stop.,A trash can is typically found in a corner of a parking lot or a storefront.
64b6e39a574a0f475ac116021bdf6c99,Where should you find a school in?,residential neighborhood,mosque,every city,prague,community,2,is the best since it is the best backup,Every city has a school.
4c0253d32a773f66cd70cc19cec89f80,Where is likely to have a lot of fire extinguishers?,garage,hospital,boat,house,doll house,1,A hospital is the biggest place listed,"Hospitals have a large number of fire safety equipment, so it is likely that there will be a lot fire extinguishers in the hospital."
1cdf322016d61cd5ca5553284dc95409,I person is likely to say they are what after a good dance?,sad,like dancing,express yourself,am happy,meet people,3,is the option closest to the question,A person who is happy is likely going to say that they are happy after a dance.
dcbec0d11c0fdc840a168a14c53d9b36,John knows that molecules are very important.  Where might John look for them?,elements,substance,anything,air,hands,2,Molecules can be found on anything.,"Molecules are made up of atoms. Molecule is a combination of atoms, so John would look for molecules in anything."
f47a6b21c2c454a4b64d425f1660bb15,What would you do with your plumbing to a plumber if it is broken?,synagogue,water fountain,show,central,oil refineries,2,Most professional plumbers offer free estimates to customers — be wary of any who want to give you one,"If the plumbing is broken, the plumber would fix it."
9936129df8c78403e18e22535700571b,John rushed into his house and threw off his pants. He desperately needed to use which part of the house?,living room,doughnut,rooms,yard,bathroom,4,I consider it the best option because they have to be more true,John needed to go to the bathroom because he was running late for work.
467ef66a3ab623ac9c09c58100f96ff5,What is the likely end of bringing suit?,tensions,randomness,going to court,swimming,ruling,4,A lawsuit is a proceeding by a party or parties against another in the civil court of law. ... Each of these participants can bring any number of cross claims.,"If you bring suit, you will probably be going to the court."
eb8fceecc1ee47435babe4a00396353e,"His anger reached a boiling point, the therapist said they should take a break and what?",cool off,fight,destroy enemy,illustrate point,write letter,0,It is best to just cool off or stay away when an anger is about to explode.,"When a person is angry, they should cool off."
9b851a9dd19f0200502994e577314a20,"I need to pick up a balloon after getting some snacks and a cake, where can I get all these things at once?",fair,child's hand,sky,birthday party,grocery store,4,I consider it the best option because they have to be more true,A grocery store is a place where you can get a lot of things at one time.
ad96098698b8378b2e79c6424920ffbd,What type of person typically contracts illness?,hospital,head,sick person,elderly person,doctor's office,3,"C is not revelant, sick person is already ill, and elders are prone do get another illness",An elderly person is typically someone who is sick.
d9461aa058c5c4eb00abda6e421989eb,These locker rooms are often visited by reporters.,jocks,health club,gymnasium,stadium,hatred,3,Only option that a reporter has any interest in,A stadium is a place where people gather to watch a sporting event.
42ee6c3a7d3a1a3ae4a925caa63f2a29,Where are you likely to find a paper program?,theater,computer,opera,television,concert,2,its only in opera you can find a paper program,An opera is a musical performance that is usually performed in a theater.
1107eae33f5360ba32c73daf87082acf,Where would you put a wedding ring before proposing?,box,church,finger,friend's wedding,beach,0,A RING PUT IN A BOX BEFORE PROPOSING.,A wedding ring is a ring that is worn on the finger. It is a good idea to put the ring in a box before proposing because it will be easier to find if you need it.
b24b3d75e0a9839fc5cc8aed81689658,"During the roadtrip they finally stopped seeing signs for falling rock, there surroundings were getting less step as the entered the open what?",mountain range,countryside,volcano,ground,bridge,1,"A countryside usually doesn't have falling rocks.  A mountain range is likely what they'd be going away from, and ""ground"" doesn't make sense","As they entered the countryside, the surroundings were less rocky and more open."
30b30bc52c7f8bf215d3f414f751226f,What is a fun way for children to be learning about science?,time,frustration,become educated,experiment,excitement,3,experiment  is a fun way for children to be learning about science?,Experimenting with science is a great way for kids to learn about science.
770414420834aff15a491187f3177fa3,"The bee had to be shipped down south to avoid the cold winter, where was it originally from?",michigan,united states,sky,china,apiary,0,"Michigan is the most specific answer, and it gets cold in the winter there.",Michigan is the state where the bee was originally from.
4279383d2ed9350b7d0d46218de17b62,When you go to buy a sheep you will learn that it is what?,expensive,wolf,wool,goat,lamb,0,A sheep costs a lot of money.,A sheep is a type of animal that is used for meat and wool.
4b26beac09a811e3aef490b64b360513,"The hot dogs were selling fast at intermission, where were they being sold?",park,disneyland,apartment,cows,sporting event,4,"Parks and Disneyland do not have intermission, but sporting events do.",Hot dogs are sold at sporting events.
2c507970f028159c56c841413105fe83,"There are many sayings and metaphors about flirting, which one could be found in a machine shop?",feelings,sexual excitement,sparks fly,problems,unwanted pregnancy,2,Because sparks literally fly off of things that are being welded or so forth.,Sparks fly when two people are flirted with.
730e3af1499654653caad8758fe790f0,Where could I go to a steakhouse with an ocean view?,mexico,utah,new york,nebraska,paris france,0,Mexico has coastal borders while the other two options are landlocked states.,A steakhouse is a restaurant that serves steak. A steak is a cut of meat. A mexican steakhouse would be the best place to go to because it has an ocean-view.
14f64c908a31f65029846d32034aab23,James  and his friends like to play pretend together.  What is it that they like about playing pretend together?,day dream,have imagination,run,have fun with,good liar,3,A. have fun with James and his friends like to play pretend together,James and his friend like to pretend to be different people. They like to have fun together.
f0795d3b9d0aab8744af1224d3c2276d,Where does confetti float?,streets,big cities,air,water,shredder,2,The only medium where all confetti floats.,Confetti is made of paper and is usually thrown in the air. It floats in the atmosphere because it is made up of air.
e0150bdf07f14be9590c1445d834484a,What is a person who has become a minimalist hope to achieve?,peaceful sleep,peacefulness,new computer,own house,freedom from want,4,freedom from want makes sense because a minimalist doesn't require much or desire much,A person who is a minimalism is someone who has achieved peace of mind and a sense of freedom from wants.
7611f9d1103d1f5f39a1e55b2bb48328,What would happen to airplanes before they start falling down?,stall,taxi,crash,slow down,halt,0,Planes that are falling down have stopped functioning or stalling out.,"Airplanes are designed to fly at a certain speed. If the plane is too slow, it will stall."
2701ff297a04327c2a7d3fea0428c4b9,"The host lit up as the doorbell finally rang, he was to obviously what?",expect company,mount a horse,offer food to guests,head table,welcome guests,0,"the host was happy to see them, because he was expecting them","When the host lit the candles, he expected company."
b6257cb34a7be34910cea81bdfdfcee8,Standing in queue at a store allows you to be able to do what to your surroundings?,watch,whistle,impatience,look around,daydreaming,3,You can't daydream to your surroundings,Standing and waiting in a queue allows you the opportunity to look around and observe the surroundings.
12c730f8e573ca3c36cf4603dbdc6181,What happens to someone wading while fishing?,happiness,getting drunk,anger,wet clothes,catching fish,3,A person wading in water while fishing is likely to get wet clothes,"If someone is wading in the water while fishing, they will get wet."
526162a599d6adb225830a036898cbdd,"The cars were all fully loaded, and had spacious whats?",bumpers,windows,seat belts,trunks,heavy,3,Trunks are usually what's spacious in a car.,A trunk is a container that is usually located in the back of a car. It is used to store items that are not needed during the trip.
1ecdde968ab42d77d4c9882964f299c9,You often keep tools in a box in your?,garage,repair shop,drawer,neighbor's house,dentist,0,i keep tools in repair shop,A garage is a place where you keep tools.
4f378fd3df78ddd06f1ebe073f26bf44,What do you read to help with at night?,learn new things,memorize,falling asleep,waking up,having fun,2,that's the best option since that's where there are more roses,Reading helps you fall asleep because it is relaxing and helps you to calm down.
892a517c08cbf5827f42ccc75ef1ef91,What can an adult do that a young child cannot in the morning?,give up,dress herself,drink beer,work,marry,1,"Children would not be working or drinking beer anyway, so dressing herself is the only logical choice.",An adult can dress herself in the mornings because she is an adult.
44f558b6e96a6f802f1230dedfa5f108,"The bat was abducted and absconded to top secret government facilities, where did this happen?",office building,new mexico,bridge,belfry,dug out,1,new mexico is where the top secret gov. facilities are,This happened in new mexiico.
be124c0ec6dafaadff0714cfbb492371,James looked for an out of the way spot for his new floor lamp. Where might he have put it?,office,desktop,corner,next to the bed,at hotel,2,corner James looked for an out of the way spot for his new floor lamp. Where might he have put it?,A corner is a place where two walls meet. This would be an ideal spot for a floor lamp because it would have a lot of light.
f21062c0ce27f9698d8792c1ceb171b6,"The writer began to contemplate the purpose of his story that he had lost along the way, soon he began to finally what?",get ideas,daydream,headache,become distracted,gave up,0,I consider it the best option because they have to be more true,"When the writer began thinking about the purpose for his story, he began daydreaming."
1b099e92284de394dd42a7685e584a55,What is likely the motive for serial killing?,frolicking,investigation,pleasure,punishment,going to jail,2,Not many humans find joy in serial killing.,Serial killers are often motivated by pleasure.
b7c19653f1164826117d5e8159001b68,When a computer stops working it's called a what?,do work,help people,compute,networked,crash,4,"a vehicle crashes or someone crashes it, it is involved in an accident, usually a serious one in which the vehicle","When the computer stops functioning, it is called a crash."
dfb77a8848a067dde9e06750dda37849,Where would you put something after an iron has been used on it?,ironing board,house,linen closet,laundry room,kitchen,2,I consider it the best option because they have to be more true,"After an iron is used on something, it is put in a linen or laundry closet."
5f956406c9c52e902f1240a1dd5b2704,He had to take oath that he would be what?,truthful,not fib,not lie,sense of duty,think,0,An oath is a sworn statement that truth will be told.,He took an oath that was not a lie.
3d074d935d1a8e960112291666789b80,Johnny was looking for blowfish in places that weren't near America.  Where would he look?,fish market,hawaiian waters,gulf of mexico,tropical sea,south pacific ocean,4,The south pacific ocean is the only place not near America.,Johnny would look for blow fish in the south pactic ocean because it is the closest to America.
626e2763564721993f295a2fcbc2737a,John he dreaming that he's falling.  What could happen when he hits the ground in his dream?,sleepwalking,die a terrible death,confusion,fear,might awaken,4,that's the best option since that's where there are more roses,"When he hits his head on the ground, he might awaken."
0999a85c376743c813832800869e5207,"Sally wanted a stuffed animal for her birth day, so her father took her some place to pick one out. Where might they have gone?",children's room,kindergarten,hall,amusement park,toy store,4,this is where you would generally buy them,A toy store is a place where children can buy toys. Sally's father would have taken her to a toy store to pick out a stuffed toy for her birthday.
732e35b06f900a4199a5787889a21327,"When you dont want something, you do what to it?",stockpile,refuse,reject,negative,detest,2,Reject is the only solution of don't want something.,"When something is rejected, it is thrown away."
5847aa5b17b71a83dbb5aa7d1780f97c,What could a gentleman be watching?,europe,game,movie,university,suit,2,A story of how a young woman was held captive as a sex slave in a container for 7 years and the resultant psychological scar that she develops thereof.,A gentleman could be watching a movie because it is a form of entertainment.
533351d001f2efe04f3cfe5993480842,"Humans tend to be born two ways, these two ways are what?",emotional,very adaptable,left or right handed,male or female,selfish,3,Male or female are the genders in which one is born.,"Humans are born with two sexes, male and female."
987edd42112f98025fc752f0b1b5f04a,What is a health benefit of jumping rope?,increased heart rate,get weight,having fun,sweating,hopping,0,It's the only health benefit of the 3,Jumping rope increases the heart rate because it is a cardiovascular exercise.
a28d1170d5640058a9b3a7c928a9fce7,What must a master do with all skills for a trade?,require obedience,understand,learn,drill,teach,1,"Understanding a trade means knowing all there is to the craft, not just one part.",A master must understand the skills for the trade.
dff0e9959fcbbe48b43e62156248a553,What could prevent someone from buying chistmas presents?,happiness,lack of money,stress,relief,exhiliration,1,"Only lack of money is applicable in the question, because he doesn't have any to spend.","If someone is not happy, they will not be able to buy presents."
88418e588c6953523a6392ba0ea700dc,What do rich people like in terms of bagels?,poor,sleepy,plain,needy,homeless,2,plain is the only type of bagel listed,Rich people like plain bagels because they are easy to eat and don't have a lot of toppings.
03e7b7afb7e89facc814c31b1ce9bf46,Sally went to a store and spent money.  Most of her purchases were fresh but some were frozen.  What did she do?,made a mistake,control people,get things,buy food,pay bills,3,thing and bills are not refered to as fresh or frozen,She bought food because she was buying food for her family.
6f25422c39d684309ac5180c8ff75bda,"If you want to find a small dog, perhaps wearing a white coat, where might it be?",laboratory,movies,photograph,dog pound,backyard,0,You would wear a white coat in a laboratory,A laboratory is a place where scientists do experiments. Scientists often wear white coats when they are working.
7caa789fe77f1c897ff14bc202fe2302,"The hikers were suffering from fatigue on the steep trail, they decided to stop and what?",sit down,go to bed,sleep,have rest,nap,3,"tired while hiking you rest, can't go to bed or sleep",They decided to have a rest because they were tired and needed to rest.
f8bc75e2683aa2cd3765f8421ad2b4c7,"She was going to bed at 11 at night, what was she looking to do?",falling asleep,relaxing,rest,dreaming of,laziness,0,Laying in bed so late at night is typical for people trying to get to bed.,She is going to sleep at 23:00.
aa5f47a055f63bb451ce893711cc2bcb,Where might someone keep an eyeglasses case when at work?,drawer,bag,car,shirt pocket,on their desk,3,eyeglasses case are kept in shirt pocket while at work,A shirt pocket is a small pocket that is usually found on the front of a shirt. It would be an ideal place to keep an eye glasses case when not being worn.
e3b05b99436effba6ae8badb4639e14c,A water spout was seen in the ocean off the coast of what?,florida,basement,sink,beach,fountain,0,Florida is the only option that is a location.,A spout is a small opening in the side of a ship or boat.
fcb9b57d50bca80b8601c7c5bf55a5fc,Where is the lawnmower I hear from across the street?,shed,garage,cutting grass,lawn,neighbor's house,4,That's the only option that is close enough to be across the street.,"If the lawn is being cut by a lawnmover, it is being done by the neighbor' s house."
4d0a0ab73628c2a97f4ad3f9ece39b91,"John traveled deeper and deeper.  As he went, the light faded away until it was pitch black. Where might he be?",porch,attic,beach,ocean,universe,3,Ocean is the only option that applies to a description like this. Only in an ocean can the light from the sky vanish the deeper you go in it.,John is in the ocean.
316c61c8e64b25412aa0c810503e64a4,"The cleanup crew would always find a hub or two during highway clean up, they always came off of a what?",propeller,datahub,wash,car wheel,electric fan,3,A car wheel is the only one that has a hub,A hub is a part of a wheel that connects the spokes together.
20564946584e90eebe82a0e4678d0107,"Humans have a number of body parts that serve multiple functions.  Name something that they have an abundance of, and which serves a dual function.",two arms,lay eggs,video game,two eyes,ten fingers,4,"Abundance suggests a lot of, i.e. more than just 1 or 2.","Humans use their ten fingers to do many things, such as hold a pen, type on a keyboard, and play a video game."
d146b38fdeda4ed71ffe8bb1ef8013a6,Where would you find water that is not visible?,crushed ice,north,tidal waves,surface of earth,steam room,4,that's the best option since that's where there are more roses,Water that is invisible is water that has been heated to a high temperature.
442dd2d372228b9942f55d761ef961a3,Where are there more telephone booths?,gas stations,city,london,train station,airport,1,"telephone booths are found all over cities, with some having more than even London.",There are more telephone boxes in the city because there are more people in the cities.
c3793418ece98ac248826248131a9b30,Where could you find a magazine that does not need to be paid for to read?,train station,kitchen,waiting room,bookstore,bed,2,Waiting rooms are one of the most common places to find free magazines to read.,Waiting rooms are places where people wait for something to happen. This is a good location to find a free magazine because magazines are usually free.
7a116d0f52fef961c8858da19ad0be14,What do you have to do to get something from a store?,steal,purchase,work hard,proactive,reach for,1,"Items are purchased from a store, the other options don't make sense.","To get something, you have have to purchase it."
da31f7692eca30c912014cd5d68e931a,"If a human is contemplating something, what are they in a state of?",friend's house,tranquility,place of work,deep thought,school,3,"deep thought a human is contemplating something,what are they in a state of?","When a human contemplates something, they are in a deep thought."
eb24179afe3c21cdfe9d58208204cdfe,Why would a band be performing in front of a large number of people?,blaring,record album,alarm,play music,include drummer,3,They play music to entertain people also known as a concert.,A band is performing in order to play music.
c20f4bfe27a5a32ee0375a969b5059e3,What are you likely to see on Independence Day?,groundhog,construction site,landmine,army,fireworks display,4,Fireworks events are often used during holidays.,Independence Day is a day to celebrate the independence of the United States of America.
702b018fe8af71e91f119a841b4bead8,Where do you keep a chess board?,house,basement,toy store,cabinet,retirement community,3,games are often put in cabinets,A chess board is a board with chess pieces on it. It would be kept in a cabinet.
9b851a9dd19f0200502994e577314a20_1,"The balloon was purchased along with other weekly household essentials, where was it purchased?",birthday party,child's hand,clown,grocery store,sky,3,grocery stores contain weekly household essentials,"A grocery store is a place where people go to buy food. The balloon is a weekly household item, so it would have been purchased along side other weekly essentials."
a0124358d914ac9caf502e46dc232325,Where would you find a monitor wall that is used for visualizing sounds?,cinema,studios,tv station,department store,hospital,1,Studios is where music is made.,A monitor wall is a wall that has a monitor on it. It would be used for a visualizing sound.
709b7409a228e6778568d1f8bd77e3eb,If you're going on vacation and you leave your tickets at home what might you experience when you get to the airport?,debt,peace,panic,laugh,having fun,2,"A vacation, or holiday, is a leave of absence from a regular occupation, or a specific trip or journey, usually for the purpose of recreation or tourism. People often ...","When you get your tickets, you will be panicked because you will not know where to go."
dde770d3746b15e91d48ea4358c24886,"When not playing your mandolin, where would you store it?",closet,musical instrument store,instrument case,music shop,music store,2,A instrument case is the only thing that you would store your mandolin.,A musical instrument case would be the best place to keep a mandolin when it isn't being used because it would protect the instrument from damage.
1a6922a9b6615192a16e5c586a750a96,"We were on the highway, driving back home and pulled off to find an eating place called what?",dinning room,dining room,food store,big city,restaurant,4,Probably you go to a restaurant near highway to eat something,We pulled off the highway to find a restaurant.
937edf51dbd06499f8cbfc65566116d9,What will someone do in the house in the evening because of being hungry?,make bread,have lunch,eat in restaurant,cook dinner,school,3,"If someone is in the house in the evening, they are likely cooking dinner if they are hungry.",Someone will cook dinner because they will be hungry.
5dd16ec4a1ca8ea3e8f3387578a3cc3b,"I pay someone in a ticket booth for tickets to ""The Greatest Showman.""  Where am I likely to be?",sports arena,auditorium,opera,movie theatre,metro station,3,"Only the movie theatre would be expected to exhibit ""The Greatest Showman.""",A movie theatre is a place where people go to watch movies.
b8619cc9933c207d9c563189b7a85c9b,"The snake found a warm place to sleep next to a human, where did it end up?",tree,warm place,wooded area,sand,sleeping bag,4,I consider it the best option because they have to be more true,"A snake will sleep in a warm, dry place."
