id,question,choice_0,choice_1,choice_2,choice_3,choice_4,label,human_expl_open-ended,nle,model_answer,max_shap_value,ratio_shap_value,context_shap,question_shap
5737f0cfa48dd40295ce1c15deaabfbc,Where does a wild cat usually live?,beam of sunlight,restaurant,floor,warm place,barn,4,most of the wild cat live in barn,"A wild cat usually lives in the tropical regions, where there is plenty of sunlight. This type of cat is well adapted to its environment, and can live in extreme temperatures and low light levels.",0.0,0.8428122309346906,0.0,"[[ 0.67876751  0.05438713 -0.16652593 -1.16065581 -0.1641953 ]
 [ 0.60222689  0.2106033  -0.013067   -0.82995174  0.02950684]
 [-0.22849704  1.19024102 -0.12631551 -0.23963434  0.09522316]
 [-1.00631596  0.03606268  0.18055592 -0.22298946 -0.3022982 ]
 [-0.85731679 -0.43715162  0.06331316  0.79682014  0.77498478]
 [-0.82447002 -0.31546799  0.05821649  0.80410085  0.64340524]
 [-0.97970325 -0.04266089  0.2188265   0.54818759  1.08828802]
 [-0.8372971   0.46167665  0.21375108  2.2633465   1.3205944 ]
 [ 0.01826145  0.08116698 -0.07331769 -0.28014012  0.07439437]]","[[ 0.67876751  0.05438713 -0.16652593 -1.16065581 -0.1641953 ]
 [ 0.60222689  0.2106033  -0.013067   -0.82995174  0.02950684]
 [-0.22849704  1.19024102 -0.12631551 -0.23963434  0.09522316]
 [-1.00631596  0.03606268  0.18055592 -0.22298946 -0.3022982 ]
 [-0.85731679 -0.43715162  0.06331316  0.79682014  0.77498478]
 [-0.82447002 -0.31546799  0.05821649  0.80410085  0.64340524]
 [-0.97970325 -0.04266089  0.2188265   0.54818759  1.08828802]
 [-0.8372971   0.46167665  0.21375108  2.2633465   1.3205944 ]
 [ 0.01826145  0.08116698 -0.07331769 -0.28014012  0.07439437]]"
94467cef6d7137eb1c1f9b72a0e9728a,If you say farewell to a group of children what gesture might they make?,wave goodbye,rub their head,experience fear,watch television,spring into action,0,"farewell means goodbye, therefore a wave would be the appropriate response to someone","Children typically respond to the end of a task with either a verbal or nonverbal signal, such as smiling, laughing, or making a gesture. Therefore, 'watch television' is the best answer choice because it is the most likely to elicit a positive response from the children.",3.0,0.4798213512041766,0.0,"[[ 0.08136869  0.21525346  0.02649515  0.74783041 -0.00181986]
 [ 0.08136869  0.21525346  0.02649515  0.74783041 -0.00181986]
 [-0.4404015   0.03654352 -0.77788691  1.34814136  0.05046548]
 [-0.4404015   0.03654352 -0.77788691  1.34814136  0.05046548]
 [-0.33216185 -0.21754708  0.05989143  0.06304471  0.26565778]
 [-0.33216185 -0.21754708  0.05989143  0.06304471  0.26565778]
 [-0.07833889  0.10390218 -0.17470328  0.13855498  0.20434147]
 [-0.07833889  0.10390218 -0.17470328  0.13855498  0.20434147]
 [ 0.14035514  0.58296194  0.28711673  0.28086114  0.09142084]
 [ 0.14035514  0.58296194  0.28711673  0.28086114  0.09142084]
 [ 0.17276471  0.38189606 -0.61849519 -0.32506238 -0.02331629]
 [ 0.17276471  0.38189606 -0.61849519 -0.32506238 -0.02331629]
 [ 0.50399561  0.46677772 -0.39328399  0.05449734  0.18233524]
 [ 0.50399561  0.46677772 -0.39328399  0.05449734  0.18233524]
 [ 0.35055237 -0.04366253  0.43347508  1.23644721 -0.06957121]
 [ 0.03387757  0.33233618  0.40403527 -0.29515061  0.19270006]]","[[ 0.08136869  0.21525346  0.02649515  0.74783041 -0.00181986]
 [ 0.08136869  0.21525346  0.02649515  0.74783041 -0.00181986]
 [-0.4404015   0.03654352 -0.77788691  1.34814136  0.05046548]
 [-0.4404015   0.03654352 -0.77788691  1.34814136  0.05046548]
 [-0.33216185 -0.21754708  0.05989143  0.06304471  0.26565778]
 [-0.33216185 -0.21754708  0.05989143  0.06304471  0.26565778]
 [-0.07833889  0.10390218 -0.17470328  0.13855498  0.20434147]
 [-0.07833889  0.10390218 -0.17470328  0.13855498  0.20434147]
 [ 0.14035514  0.58296194  0.28711673  0.28086114  0.09142084]
 [ 0.14035514  0.58296194  0.28711673  0.28086114  0.09142084]
 [ 0.17276471  0.38189606 -0.61849519 -0.32506238 -0.02331629]
 [ 0.17276471  0.38189606 -0.61849519 -0.32506238 -0.02331629]
 [ 0.50399561  0.46677772 -0.39328399  0.05449734  0.18233524]
 [ 0.50399561  0.46677772 -0.39328399  0.05449734  0.18233524]
 [ 0.35055237 -0.04366253  0.43347508  1.23644721 -0.06957121]
 [ 0.03387757  0.33233618  0.40403527 -0.29515061  0.19270006]]"
4b6b51c4500d364e7be9926f08496242,Where goes well beyond the world to other worlds?,solar system,galaxy,countries,narnia,space,1,this is where other systems are located,"The solar system is composed of the Sun and its orbiting planets, moons, asteroids and other objects. It is the largest system in the universe and is responsible for providing light and heat to the Earth.",0.0,0.8272936938411186,0.0,"[[ 0.27280756 -1.14866256  0.21960262 -0.82881475 -0.16348386]
 [ 0.13723926 -0.01667036  0.1843405  -0.04883214  0.14767814]
 [-0.83884977  0.06090967 -0.41803889  0.46164379  0.26937088]
 [ 0.14564517 -0.09301678  0.06835619  0.45414533  0.17551372]
 [ 1.05604386 -0.17831131  0.54954078  0.19417145 -0.29479663]
 [-0.12331201 -0.1083971   1.53870746 -0.60375381 -0.01069315]
 [ 0.04132893 -0.37288714  0.01516401  0.15397819 -0.01653113]
 [ 0.0559595  -0.5806551  -0.02391699  0.12561754 -0.10558377]
 [-0.51441213  0.9631822   1.65158154 -0.22873126  0.12667945]
 [-0.87664951 -0.28629368  1.07533825  1.6669228   1.80600961]
 [-0.34804774 -0.52397714 -0.06697675 -0.0261433   0.24922685]]","[[ 0.27280756 -1.14866256  0.21960262 -0.82881475 -0.16348386]
 [ 0.13723926 -0.01667036  0.1843405  -0.04883214  0.14767814]
 [-0.83884977  0.06090967 -0.41803889  0.46164379  0.26937088]
 [ 0.14564517 -0.09301678  0.06835619  0.45414533  0.17551372]
 [ 1.05604386 -0.17831131  0.54954078  0.19417145 -0.29479663]
 [-0.12331201 -0.1083971   1.53870746 -0.60375381 -0.01069315]
 [ 0.04132893 -0.37288714  0.01516401  0.15397819 -0.01653113]
 [ 0.0559595  -0.5806551  -0.02391699  0.12561754 -0.10558377]
 [-0.51441213  0.9631822   1.65158154 -0.22873126  0.12667945]
 [-0.87664951 -0.28629368  1.07533825  1.6669228   1.80600961]
 [-0.34804774 -0.52397714 -0.06697675 -0.0261433   0.24922685]]"
ca482d1d622b753480c862db1cfd59d6,"The old clothes weren't even useful as rags, they belonged where?",loft,trash,attic,fire pit,trunk,1,Clothes that can't even be used for rags should be thrown away.,"The word 'trunk' is a synonym for 'garage', 'barn', or'shed'. It is typically used to refer to the lowest level of a vehicle, such as the trunk of a car.",4.0,0.87356446888844,0.0,"[[ 0.30690001 -0.20721761]
 [ 0.30690001 -0.20721761]
 [-0.14804663 -0.78916391]
 [-0.14804663 -0.78916391]
 [-0.24407764 -0.37224778]
 [-0.24407764 -0.37224778]
 [ 0.01564765 -0.26221974]
 [ 0.01564765 -0.26221974]
 [ 0.01564765 -0.26221974]
 [ 0.01564765 -0.26221974]
 [ 0.04448657 -0.42680845]
 [ 0.57842742  0.04361908]
 [ 0.16114846  0.11891744]
 [ 1.4507745  -0.03868877]
 [-0.66044101  1.79592818]
 [ 0.38978344  0.22982849]]","[[ 0.30690001 -0.20721761]
 [ 0.30690001 -0.20721761]
 [-0.14804663 -0.78916391]
 [-0.14804663 -0.78916391]
 [-0.24407764 -0.37224778]
 [-0.24407764 -0.37224778]
 [ 0.01564765 -0.26221974]
 [ 0.01564765 -0.26221974]
 [ 0.01564765 -0.26221974]
 [ 0.01564765 -0.26221974]
 [ 0.04448657 -0.42680845]
 [ 0.57842742  0.04361908]
 [ 0.16114846  0.11891744]
 [ 1.4507745  -0.03868877]
 [-0.66044101  1.79592818]
 [ 0.38978344  0.22982849]]"
a7f2a0c4c55ecc07a6ce9438db2f37a0,"The machine only took quarters, and he only had enough for one load at the what?",laundromat,assembly line,street,white house,house,0,The laundromat is the only thing that would take quarters,"The white house is the most common answer for this question because it is the most common type of building in the United States. It is typically a two-story, single-family home with a front porch and a backyard.",3.0,0.5200727503113269,0.0,"[[-0.19591021 -0.23353664 -0.29213792 -0.43121336]
 [-0.19591021 -0.23353664 -0.29213792 -0.43121336]
 [-0.49995095  0.03817355  0.33927943  0.28152932]
 [-0.49995095  0.03817355  0.33927943  0.28152932]
 [-0.49995095  0.03817355  0.33927943  0.28152932]
 [ 0.17636096 -0.04081248  0.33477278  0.30098878]
 [ 0.51092241 -0.01541196  0.31287697  0.39278577]
 [ 0.09656193 -0.02419142  0.03633747 -0.17768114]
 [ 0.09656193 -0.02419142  0.03633747 -0.17768114]
 [ 0.06510232  0.05248381 -0.15049216  0.11807702]
 [-0.09476822  0.00713328 -0.16229739  0.05517537]
 [-0.36157884  0.00348497  0.6850297  -0.05167241]
 [-0.37424222  0.00844349  0.70081524  0.1025694 ]
 [-0.06339878  0.53142652  0.52713123 -0.42998992]
 [ 0.04415433  0.98801327  0.94528044 -0.34915234]
 [ 0.10014875  0.28304515  0.03088597  0.27761075]
 [ 0.10014875  0.28304515  0.03088597  0.27761075]
 [-0.16387817  0.12856688  0.29711145 -0.47042865]
 [ 0.46927468  0.68559755  0.0029856   0.11690606]]","[[-0.19591021 -0.23353664 -0.29213792 -0.43121336]
 [-0.19591021 -0.23353664 -0.29213792 -0.43121336]
 [-0.49995095  0.03817355  0.33927943  0.28152932]
 [-0.49995095  0.03817355  0.33927943  0.28152932]
 [-0.49995095  0.03817355  0.33927943  0.28152932]
 [ 0.17636096 -0.04081248  0.33477278  0.30098878]
 [ 0.51092241 -0.01541196  0.31287697  0.39278577]
 [ 0.09656193 -0.02419142  0.03633747 -0.17768114]
 [ 0.09656193 -0.02419142  0.03633747 -0.17768114]
 [ 0.06510232  0.05248381 -0.15049216  0.11807702]
 [-0.09476822  0.00713328 -0.16229739  0.05517537]
 [-0.36157884  0.00348497  0.6850297  -0.05167241]
 [-0.37424222  0.00844349  0.70081524  0.1025694 ]
 [-0.06339878  0.53142652  0.52713123 -0.42998992]
 [ 0.04415433  0.98801327  0.94528044 -0.34915234]
 [ 0.10014875  0.28304515  0.03088597  0.27761075]
 [ 0.10014875  0.28304515  0.03088597  0.27761075]
 [-0.16387817  0.12856688  0.29711145 -0.47042865]
 [ 0.46927468  0.68559755  0.0029856   0.11690606]]"
26395a464ad66b2f7589124ed7cdadc5,"Sam didn't want to join a union, but he had no choice.  He was employed at a union shop. If he didn't want to join, he's have to leave what?",province,workplace,construction business,law,club,1,"He was employed in a workplace, The other options are more broad and are in other spectrum.","The term 'union shop' refers to a workplace where employees are represented by a union, or a labor union. In the context of this question, 'law' is the best answer choice because it implies that Sam was subject to a legal obligation to join the union.",3.0,0.46580572058552694,0.0,"[[ 0.37440284]
 [ 0.37440284]
 [-0.35934211]
 [-0.27415916]
 [-0.09125974]
 [-0.09125974]
 [ 0.21920094]
 [ 0.12122923]
 [ 0.26879072]
 [ 0.63765477]
 [-0.33218197]
 [-0.33218197]
 [-0.44585105]
 [-0.44585105]
 [ 0.00257039]
 [ 0.11114752]
 [ 0.11114752]
 [ 0.14733194]
 [ 0.14733194]
 [-0.00857838]
 [-0.00857838]
 [-0.00857838]
 [-0.00857838]
 [-0.05834343]
 [ 0.26430715]
 [ 0.26430715]
 [ 0.05723172]
 [ 0.05723172]
 [-0.16892818]
 [-0.16892818]
 [-0.2821257 ]
 [-0.14695376]
 [ 0.013455  ]
 [ 0.4111445 ]
 [ 0.24718755]
 [ 0.19343963]
 [ 0.47688166]
 [ 0.47688166]
 [-0.24434884]
 [ 0.12563323]]","[[ 0.37440284]
 [ 0.37440284]
 [-0.35934211]
 [-0.27415916]
 [-0.09125974]
 [-0.09125974]
 [ 0.21920094]
 [ 0.12122923]
 [ 0.26879072]
 [ 0.63765477]
 [-0.33218197]
 [-0.33218197]
 [-0.44585105]
 [-0.44585105]
 [ 0.00257039]
 [ 0.11114752]
 [ 0.11114752]
 [ 0.14733194]
 [ 0.14733194]
 [-0.00857838]
 [-0.00857838]
 [-0.00857838]
 [-0.00857838]
 [-0.05834343]
 [ 0.26430715]
 [ 0.26430715]
 [ 0.05723172]
 [ 0.05723172]
 [-0.16892818]
 [-0.16892818]
 [-0.2821257 ]
 [-0.14695376]
 [ 0.013455  ]
 [ 0.4111445 ]
 [ 0.24718755]
 [ 0.19343963]
 [ 0.47688166]
 [ 0.47688166]
 [-0.24434884]
 [ 0.12563323]]"
c87f4d22caf63b00566a635285da476b,What is learning about the world and it's injustices  likely to cause?,anger,loss of innocence,happiness,pleasure,enlightenment,0,Anger is the only emotion that's likely to cause by injustices.,"Learning about the world and its injustices can cause a sense of anger, loss of innocence, and pleasure.  However, enlightenment is the best outcome of this type of question, as it indicates a deep understanding of the causes and effects of injustice in the world.",4.0,0.4903963452391167,0.0,"[[ 0.45834356  0.1765977   0.18959954 -0.63589922  0.09583593]
 [ 0.39331267  0.26535876  0.19776796 -0.51298381  0.25988611]
 [ 0.12683716  0.65656218 -0.01733615  0.04492795  0.41510454]
 [ 0.12683716  0.65656218 -0.01733615  0.04492795  0.41510454]
 [ 0.16955185  0.82895389 -0.13048934  0.47102426  0.2005428 ]
 [ 0.16955185  0.82895389 -0.13048934  0.47102426  0.2005428 ]
 [ 0.02403966  0.12416463  0.52815934  1.96708814  0.21668666]
 [-0.20783735  0.31178979  0.02051219 -0.1410358  -0.2781133 ]
 [-0.15846487  0.10816872  0.13973518 -0.28233715 -0.19915438]
 [-0.21430723  0.46192349  0.06435236 -0.14398801 -0.52112156]
 [-0.21430723  0.46192349  0.06435236 -0.14398801 -0.52112156]
 [ 0.34735307 -0.06273717  0.32923671  0.18076006  0.14513141]
 [ 0.34735307 -0.06273717  0.32923671  0.18076006  0.14513141]
 [ 0.28406523 -0.01851868  0.41775316  0.23940227  0.18153637]
 [ 0.28406523 -0.01851868  0.41775316  0.23940227  0.18153637]
 [-0.16027437 -0.4984857  -0.09942816 -0.13803129  0.54963487]
 [ 0.53565817  0.02216703 -0.16279683 -0.41837548 -0.26269522]]","[[ 0.45834356  0.1765977   0.18959954 -0.63589922  0.09583593]
 [ 0.39331267  0.26535876  0.19776796 -0.51298381  0.25988611]
 [ 0.12683716  0.65656218 -0.01733615  0.04492795  0.41510454]
 [ 0.12683716  0.65656218 -0.01733615  0.04492795  0.41510454]
 [ 0.16955185  0.82895389 -0.13048934  0.47102426  0.2005428 ]
 [ 0.16955185  0.82895389 -0.13048934  0.47102426  0.2005428 ]
 [ 0.02403966  0.12416463  0.52815934  1.96708814  0.21668666]
 [-0.20783735  0.31178979  0.02051219 -0.1410358  -0.2781133 ]
 [-0.15846487  0.10816872  0.13973518 -0.28233715 -0.19915438]
 [-0.21430723  0.46192349  0.06435236 -0.14398801 -0.52112156]
 [-0.21430723  0.46192349  0.06435236 -0.14398801 -0.52112156]
 [ 0.34735307 -0.06273717  0.32923671  0.18076006  0.14513141]
 [ 0.34735307 -0.06273717  0.32923671  0.18076006  0.14513141]
 [ 0.28406523 -0.01851868  0.41775316  0.23940227  0.18153637]
 [ 0.28406523 -0.01851868  0.41775316  0.23940227  0.18153637]
 [-0.16027437 -0.4984857  -0.09942816 -0.13803129  0.54963487]
 [ 0.53565817  0.02216703 -0.16279683 -0.41837548 -0.26269522]]"
db1a3e739ae5f69ee222074ad9b8c7c0,What is a negative effect of getting divorce that does not involve people other than the person getting divorced?,lot of grief,freedom,happiness,no spouse,children suffer,0,'lot of grief' is the only choice that does not involve people.,"Getting divorced can have a devastating effect on a person\u2019s life, especially if they have children. It can cause a lot of grief, pain, and suffering for all involved, and can lead to long-term consequences such as poverty, loneliness, and health issues.",3.0,0.42897095290763276,0.0,"[[-6.22400350e-03  2.12411961e-01 -1.72732685e-01  4.47754265e-01
   3.74413730e-01]
 [ 7.62453378e-02  3.94230473e-01 -1.03798672e-01  3.55665207e-01
   2.84462642e-01]
 [-2.33086552e-01  1.92057525e-01 -1.54898788e-01  7.68735675e-02
   1.39950439e-01]
 [-2.33086552e-01  1.92057525e-01 -1.54898788e-01  7.68735675e-02
   1.39950439e-01]
 [-2.97200310e-01  2.62265634e-01 -3.98150958e-01  6.69791924e-02
   1.51720354e-01]
 [-2.46185026e-01  2.42722296e-01 -2.43316113e-01  4.15130116e-02
   1.31421196e-01]
 [ 2.26160271e-01  7.59501442e-02  5.32318395e-01 -2.83898792e-01
  -1.24104905e-01]
 [ 3.15703411e-01  1.62879970e-01  1.67051768e+00 -6.73329240e-01
  -2.88080932e-01]
 [ 3.67265669e-01 -5.43300607e-02 -6.24605004e-02 -3.13341227e-02
   1.05076994e-01]
 [ 3.67265669e-01 -5.43300607e-02 -6.24605004e-02 -3.13341227e-02
   1.05076994e-01]
 [ 3.53257485e-02  4.39548726e-01  6.80771915e-02  7.26304958e-02
  -3.23087935e-01]
 [ 3.53257485e-02  4.39548726e-01  6.80771915e-02  7.26304958e-02
  -3.23087935e-01]
 [-3.75178903e-01 -1.46662551e-01 -2.78788742e-01  4.85991234e-04
  -2.59432451e-01]
 [-3.75178903e-01 -1.46662551e-01 -2.78788742e-01  4.85991234e-04
  -2.59432451e-01]
 [ 2.02472641e-02  1.04307854e-01  5.15934082e-01 -4.58702260e-02
  -7.75959933e-02]
 [ 2.02472641e-02  1.04307854e-01  5.15934082e-01 -4.58702260e-02
  -7.75959933e-02]
 [ 1.35504735e-01  4.27992899e-02  7.93022229e-01 -3.75592959e-02
   8.47383578e-02]
 [ 1.35504735e-01  4.27992899e-02  7.93022229e-01 -3.75592959e-02
   8.47383578e-02]
 [ 1.35504735e-01  4.27992899e-02  7.93022229e-01 -3.75592959e-02
   8.47383578e-02]
 [-7.59417471e-01  4.58585421e-01  3.00807118e-01  3.74879043e-01
   1.25208256e-01]
 [ 2.84423446e-01  1.29883913e-01  1.05458301e-01 -1.18976139e-02
   2.10316969e-01]]","[[-6.22400350e-03  2.12411961e-01 -1.72732685e-01  4.47754265e-01
   3.74413730e-01]
 [ 7.62453378e-02  3.94230473e-01 -1.03798672e-01  3.55665207e-01
   2.84462642e-01]
 [-2.33086552e-01  1.92057525e-01 -1.54898788e-01  7.68735675e-02
   1.39950439e-01]
 [-2.33086552e-01  1.92057525e-01 -1.54898788e-01  7.68735675e-02
   1.39950439e-01]
 [-2.97200310e-01  2.62265634e-01 -3.98150958e-01  6.69791924e-02
   1.51720354e-01]
 [-2.46185026e-01  2.42722296e-01 -2.43316113e-01  4.15130116e-02
   1.31421196e-01]
 [ 2.26160271e-01  7.59501442e-02  5.32318395e-01 -2.83898792e-01
  -1.24104905e-01]
 [ 3.15703411e-01  1.62879970e-01  1.67051768e+00 -6.73329240e-01
  -2.88080932e-01]
 [ 3.67265669e-01 -5.43300607e-02 -6.24605004e-02 -3.13341227e-02
   1.05076994e-01]
 [ 3.67265669e-01 -5.43300607e-02 -6.24605004e-02 -3.13341227e-02
   1.05076994e-01]
 [ 3.53257485e-02  4.39548726e-01  6.80771915e-02  7.26304958e-02
  -3.23087935e-01]
 [ 3.53257485e-02  4.39548726e-01  6.80771915e-02  7.26304958e-02
  -3.23087935e-01]
 [-3.75178903e-01 -1.46662551e-01 -2.78788742e-01  4.85991234e-04
  -2.59432451e-01]
 [-3.75178903e-01 -1.46662551e-01 -2.78788742e-01  4.85991234e-04
  -2.59432451e-01]
 [ 2.02472641e-02  1.04307854e-01  5.15934082e-01 -4.58702260e-02
  -7.75959933e-02]
 [ 2.02472641e-02  1.04307854e-01  5.15934082e-01 -4.58702260e-02
  -7.75959933e-02]
 [ 1.35504735e-01  4.27992899e-02  7.93022229e-01 -3.75592959e-02
   8.47383578e-02]
 [ 1.35504735e-01  4.27992899e-02  7.93022229e-01 -3.75592959e-02
   8.47383578e-02]
 [ 1.35504735e-01  4.27992899e-02  7.93022229e-01 -3.75592959e-02
   8.47383578e-02]
 [-7.59417471e-01  4.58585421e-01  3.00807118e-01  3.74879043e-01
   1.25208256e-01]
 [ 2.84423446e-01  1.29883913e-01  1.05458301e-01 -1.18976139e-02
   2.10316969e-01]]"
a2d3023ab9beeb1bc9f051dacd3f2049,What city is known for having a nightclub scene?,new-york,major city,manhattan,downtown area,building,2,Only city mentioned is Manhattan.,"'Building' is the best answer choice because it is the most specific. It suggests that the city is known for its skyscrapers, which are a major part of its skyline.",4.0,1.0,0.0,"[[-0.57579379]
 [-0.72033013]
 [-0.49248682]
 [-1.06440784]
 [-0.05879727]
 [-0.34842503]
 [-0.46513146]
 [-0.5965812 ]
 [ 0.14923234]
 [-1.26335662]
 [ 0.18152845]]","[[-0.57579379]
 [-0.72033013]
 [-0.49248682]
 [-1.06440784]
 [-0.05879727]
 [-0.34842503]
 [-0.46513146]
 [-0.5965812 ]
 [ 0.14923234]
 [-1.26335662]
 [ 0.18152845]]"
e5e51401968b9fc21788b1f169875834,Where would you see a stranger that is planning to use a large vehicle made up of multiple sections that are attached to each other?,park,bus station,town,bus,train station,4,The only vehicle that is so constructed is a train and those are fund only at train stations.,"Strangers who are planning to use large vehicles often congregate at bus stations, as it is a convenient and accessible place to park the vehicle and access other transportation options.",1.0,0.44415163029685845,0.0,"[[ 0.83539397  0.65900122 -0.07560758  0.71387305]
 [ 0.83539397  0.65900122 -0.07560758  0.71387305]
 [-0.00908174  0.09542476  0.29585482 -0.33186223]
 [-0.00908174  0.09542476  0.29585482 -0.33186223]
 [ 0.06383587  0.14613116  0.30934485 -0.40101494]
 [ 0.06383587  0.14613116  0.30934485 -0.40101494]
 [ 0.22887825 -0.06823567  0.2161208  -0.04057257]
 [ 0.22887825 -0.06823567  0.2161208  -0.04057257]
 [ 0.22044671  0.05974248  0.28729205 -0.02610787]
 [ 0.22044671  0.05974248  0.28729205 -0.02610787]
 [ 0.13460289 -0.18042904  0.00419748  0.10386894]
 [ 0.13460289 -0.18042904  0.00419748  0.10386894]
 [ 0.13460289 -0.18042904  0.00419748  0.10386894]
 [ 0.13460289 -0.18042904  0.00419748  0.10386894]
 [ 0.16595073 -0.29857254  0.02436764  0.16690697]
 [ 0.16595073 -0.29857254  0.02436764  0.16690697]
 [ 0.16595073 -0.29857254  0.02436764  0.16690697]
 [ 0.16595073 -0.29857254  0.02436764  0.16690697]
 [ 0.09248209  0.04572766 -0.25642393 -0.09166438]
 [ 0.09248209  0.04572766 -0.25642393 -0.09166438]
 [ 0.05998277  0.25404834 -0.21778903  0.17717672]
 [ 0.05998277  0.25404834 -0.21778903  0.17717672]
 [-0.3252354   0.15245808  0.09372078  0.31204273]
 [-0.3252354   0.15245808  0.09372078  0.31204273]
 [-0.3252354   0.15245808  0.09372078  0.31204273]
 [-0.5983367   0.70337051  0.25734634  0.23942206]
 [ 0.36719801 -0.06205979 -0.57480776  0.03810486]]","[[ 0.83539397  0.65900122 -0.07560758  0.71387305]
 [ 0.83539397  0.65900122 -0.07560758  0.71387305]
 [-0.00908174  0.09542476  0.29585482 -0.33186223]
 [-0.00908174  0.09542476  0.29585482 -0.33186223]
 [ 0.06383587  0.14613116  0.30934485 -0.40101494]
 [ 0.06383587  0.14613116  0.30934485 -0.40101494]
 [ 0.22887825 -0.06823567  0.2161208  -0.04057257]
 [ 0.22887825 -0.06823567  0.2161208  -0.04057257]
 [ 0.22044671  0.05974248  0.28729205 -0.02610787]
 [ 0.22044671  0.05974248  0.28729205 -0.02610787]
 [ 0.13460289 -0.18042904  0.00419748  0.10386894]
 [ 0.13460289 -0.18042904  0.00419748  0.10386894]
 [ 0.13460289 -0.18042904  0.00419748  0.10386894]
 [ 0.13460289 -0.18042904  0.00419748  0.10386894]
 [ 0.16595073 -0.29857254  0.02436764  0.16690697]
 [ 0.16595073 -0.29857254  0.02436764  0.16690697]
 [ 0.16595073 -0.29857254  0.02436764  0.16690697]
 [ 0.16595073 -0.29857254  0.02436764  0.16690697]
 [ 0.09248209  0.04572766 -0.25642393 -0.09166438]
 [ 0.09248209  0.04572766 -0.25642393 -0.09166438]
 [ 0.05998277  0.25404834 -0.21778903  0.17717672]
 [ 0.05998277  0.25404834 -0.21778903  0.17717672]
 [-0.3252354   0.15245808  0.09372078  0.31204273]
 [-0.3252354   0.15245808  0.09372078  0.31204273]
 [-0.3252354   0.15245808  0.09372078  0.31204273]
 [-0.5983367   0.70337051  0.25734634  0.23942206]
 [ 0.36719801 -0.06205979 -0.57480776  0.03810486]]"
2a5061a514936468e0ff292292c8d63c,How can students be social when completing assignments?,arm wrestle,study philosophy,study together,further education,read books,2,the best wa for students to be social is to study in groups.,"Further education refers to learning something new or expanding one's knowledge beyond what is taught in school. This could include taking on additional courses, working on self-directed projects, or engaging in extracurricular activities. Taking the time to further one's education can be beneficial in many ways, such as increasing job prospects, developing critical thinking skills, and preparing for a more fulfilling career.",3.0,0.7160679876036539,0.0,"[[ 0.24306625  0.4817707   0.0472643   0.55202344  0.19138964]
 [ 0.19870651  0.68930235 -0.08552812  0.38986368  0.25118147]
 [-0.84714674  0.60168012 -0.00635552 -0.28465584 -0.28262325]
 [-0.51015559 -0.20251323 -0.08261131 -0.12901902 -0.14669103]
 [-1.41134463 -0.19878041  0.09754224  0.29394943 -0.66895562]
 [-0.69644302  0.21020335  0.22837591  0.93441479  0.01401904]
 [ 0.09975496  0.78115657 -0.85419006 -0.48349193 -0.00918012]
 [-0.18639444  0.6887699  -1.13103272  0.17248653 -0.32203191]
 [-0.37234115 -0.10838018  0.16176703  0.63985143 -0.01814205]
 [-0.18781416  0.41541245  0.44566003  0.52490433 -0.06329836]]","[[ 0.24306625  0.4817707   0.0472643   0.55202344  0.19138964]
 [ 0.19870651  0.68930235 -0.08552812  0.38986368  0.25118147]
 [-0.84714674  0.60168012 -0.00635552 -0.28465584 -0.28262325]
 [-0.51015559 -0.20251323 -0.08261131 -0.12901902 -0.14669103]
 [-1.41134463 -0.19878041  0.09754224  0.29394943 -0.66895562]
 [-0.69644302  0.21020335  0.22837591  0.93441479  0.01401904]
 [ 0.09975496  0.78115657 -0.85419006 -0.48349193 -0.00918012]
 [-0.18639444  0.6887699  -1.13103272  0.17248653 -0.32203191]
 [-0.37234115 -0.10838018  0.16176703  0.63985143 -0.01814205]
 [-0.18781416  0.41541245  0.44566003  0.52490433 -0.06329836]]"
